customer_id,event_id,event_created_timestamp,member_type,customer_category,industry_field,ad_objective,marketing_stage,campaign_title,free_offer,interest_field,key_activity,data_type,item_name,event_key,event_value,data_source,purchase_category,purchase_product_name,purchase_cost,purchase_timestamp,website_url,source_channel,utm_source,utm_medium,ad_campaign,target_keyword,content_description,customer_list_id,list_created_timestamp
k6cis72mgjsy1oo1,671100b7a1e27e0006f3a5ae,2024-10-17T12:19:03.787Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,사이트방문,2,web,,,,,https://accepted.kr/portfolio,https://accepted.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
k6cis72mgjsy1oo1,671100b77b1cf600066a4f1e,2024-10-17T12:19:03.631Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,25,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
k6cis72mgjsy1oo1,671100b77b1cf600066a4f1a,2024-10-17T12:19:03.559Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,페이지방문완료,1,web,,,,,https://accepted.kr/portfolio,https://accepted.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
k6cis72mgjsy1oo1,671100b727ee2c00060559b5,2024-10-17T12:19:03.535Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,사이트방문완료,1,web,,,,,https://accepted.kr/portfolio,https://accepted.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
k6cis72mgjsy1oo1,671100b7a73c1000066f2b4b,2024-10-17T12:19:03.521Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,visited_url,https://accepted.kr/portfolio,web,,,,,,https://accepted.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
k6cis72mgjsy1oo1,671100bd7b1cf600066a4fe8,2024-10-17T12:19:03.000Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,added_to_list,6710f1c3a8bd5e0017dda241,,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
k6cis72mgjsy1oo1,670e4cd227ee2c0006948642,2024-10-15T11:06:58.731Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,100,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
k6cis72mgjsy1oo1,670e4cd2a73c10000600a6de,2024-10-15T11:06:58.478Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,75,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
k6cis72mgjsy1oo1,670e4cb5a73c10000600a03c,2024-10-15T11:06:26.000Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,added_to_list,66bc56db7f4f2bf0dd6a4a00,,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
k6cis72mgjsy1oo1,670e4cb127ee2c0006947eeb,2024-10-15T11:06:25.958Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,50,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
k6cis72mgjsy1oo1,670e4cb127ee2c0006947eea,2024-10-15T11:06:25.950Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,캠페인방문완료,2,web,,,,,https://accepted.kr/portfolio,https://accepted.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
k6cis72mgjsy1oo1,670e4cb127ee2c0006947ee8,2024-10-15T11:06:25.937Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,페이지방문완료,1,web,,,,,https://accepted.kr/portfolio,https://accepted.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
k6cis72mgjsy1oo1,670e4cb1a73c100006009fa9,2024-10-15T11:06:25.896Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,25,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
k6cis72mgjsy1oo1,670e4cb1a73c100006009fa7,2024-10-15T11:06:25.882Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,사이트방문완료,1,web,,,,,https://accepted.kr/portfolio,https://accepted.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
k6cis72mgjsy1oo1,670e4cb127ee2c0006947ee1,2024-10-15T11:06:25.833Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,visited_url,https://accepted.kr/portfolio,web,,,,,,https://accepted.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
k6cis72mgjsy1oo1,670e4cb527ee2c0006947f73,2024-10-15T11:06:25.000Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,added_to_list,66bc56c061dda3001a4fc6bb,,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
k6cis72mgjsy1oo1,670e4cb5a73c10000600a03d,2024-10-15T11:06:25.000Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,added_to_list,66bc5714d579b20019659382,,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
e82463bb36175c8f,6710f909a73c1000066ddb1a,2024-10-17T11:46:17.268Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,페이지방문완료,1,web,,,,,https://accepted.wishpondpages.com/campaign/,https://www.wishpond.com/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
e82463bb36175c8f,6710f909a73c1000066ddb18,2024-10-17T11:46:17.259Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,캠페인방문완료,1,web,,,,,https://accepted.wishpondpages.com/campaign/,https://www.wishpond.com/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
e82463bb36175c8f,6710f9097b1cf60006690c59,2024-10-17T11:46:17.232Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,viewed_campaign_page,2798831,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
e82463bb36175c8f,6710f9097b1cf60006690c4d,2024-10-17T11:46:17.072Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,visited_url,https://accepted.wishpondpages.com/campaign/,web,,,,,,https://www.wishpond.com/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
e82463bb36175c8f,6710f9087b1cf60006690c40,2024-10-17T11:46:16.968Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,캠페인방문,1,web,,,,,https://accepted.wishpondpages.com/campaign/,https://www.wishpond.com/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
e82463bb36175c8f,6710f9087b1cf60006690c3d,2024-10-17T11:46:16.949Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,viewed_campaign,2798831,web,,,,,,https://www.wishpond.com/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
e82463bb36175c8f,6710f6bea73c1000066d7f16,2024-10-17T11:36:30.262Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,visited_url,https://accepted.wishpondpages.com/campaign/,web,,,,,,https://www.wishpond.com/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
e82463bb36175c8f,6710f6bea73c1000066d7f15,2024-10-17T11:36:30.257Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,viewed_campaign_page,2798831,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
e82463bb36175c8f,6710f6be27ee2c000603b242,2024-10-17T11:36:30.251Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,캠페인방문완료,1,web,,,,,https://accepted.wishpondpages.com/campaign/,https://www.wishpond.com/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
e82463bb36175c8f,6710f6be27ee2c000603b243,2024-10-17T11:36:30.250Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,viewed_campaign,2798831,web,,,,,,https://www.wishpond.com/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
e82463bb36175c8f,6710f6bede966300069178ff,2024-10-17T11:36:30.248Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,캠페인방문,1,web,,,,,https://accepted.wishpondpages.com/campaign/,https://www.wishpond.com/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
e82463bb36175c8f,6710f6bede966300069178fe,2024-10-17T11:36:30.247Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,페이지방문완료,1,web,,,,,https://accepted.wishpondpages.com/campaign/,https://www.wishpond.com/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
e82463bb36175c8f,6710f6c2a73c1000066d7fa8,2024-10-17T11:36:30.000Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,added_to_list,66bc56c061dda3001a4fc6bb,,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
e82463bb36175c8f,6710f6c2a73c1000066d7fbd,2024-10-17T11:36:30.000Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,added_to_list,66bc53c1d579b2001965925c,,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
e82463bb36175c8f,6710f6c27b1cf6000668b35f,2024-10-17T11:36:30.000Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,added_to_list,66bc56db7f4f2bf0dd6a4a00,,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
k81wror5fx8dns9b,6710f33f7b1cf60006682764,2024-10-17T11:21:35.770Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,페이지방문완료,1,web,,,,,https://accepted.kr/,https://www.google.com/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
k81wror5fx8dns9b,6710f33fa73c1000066ce1ec,2024-10-17T11:21:35.724Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,visited_url,https://accepted.kr/,web,,,,,,https://www.google.com/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
k81wror5fx8dns9b,6710f33f27ee2c00060312cd,2024-10-17T11:21:35.361Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,사이트방문,2,web,,,,,https://accepted.kr/,https://www.google.com/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
k81wror5fx8dns9b,6710f33f27ee2c00060312cc,2024-10-17T11:21:35.359Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,사이트방문완료,1,web,,,,,https://accepted.kr/,https://www.google.com/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
k81wror5fx8dns9b,6710f34527ee2c0006031424,2024-10-17T11:21:35.000Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,added_to_list,6710f1c3a8bd5e0017dda241,,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
k81wror5fx8dns9b,6710f34527ee2c0006031428,2024-10-17T11:21:35.000Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,added_to_list,66bc56c061dda3001a4fc6bb,,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ejycskuy7z7c4gnj,6710f12ca73c1000066c885e,2024-10-17T11:12:44.632Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,75,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ejycskuy7z7c4gnj,6710f12a7b1cf6000667d1a1,2024-10-17T11:12:42.866Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,25,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ejycskuy7z7c4gnj,6710f12a27ee2c000602b856,2024-10-17T11:12:42.561Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,사이트방문완료,1,web,,,,,https://accepted.kr/brand,https://www.wishpond.com/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ejycskuy7z7c4gnj,6710f12a7b1cf6000667d181,2024-10-17T11:12:42.430Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,사이트방문,2,web,,,,,https://accepted.kr/brand,https://www.wishpond.com/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ejycskuy7z7c4gnj,6710f12a27ee2c000602b840,2024-10-17T11:12:42.400Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,페이지방문완료,1,web,,,,,https://accepted.kr/brand,https://www.wishpond.com/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ejycskuy7z7c4gnj,6710f12a27ee2c000602b831,2024-10-17T11:12:42.242Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,50,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ejycskuy7z7c4gnj,6710f12a7b1cf6000667d16f,2024-10-17T11:12:42.224Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,visited_url,https://accepted.kr/brand,web,,,,,,https://www.wishpond.com/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ejycskuy7z7c4gnj,6710f12a7b1cf6000667d16d,2024-10-17T11:12:42.217Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,visited_url,https://accepted.kr/brand,web,,,,,,https://www.wishpond.com/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ejycskuy7z7c4gnj,6710f12aa73c1000066c8797,2024-10-17T11:12:42.159Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,25,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ejycskuy7z7c4gnj,6710f12a27ee2c000602b828,2024-10-17T11:12:42.145Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,사이트방문완료,1,web,,,,,https://accepted.kr/brand,https://www.wishpond.com/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ejycskuy7z7c4gnj,6710f12aa73c1000066c8791,2024-10-17T11:12:42.086Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,사이트방문,2,web,,,,,https://accepted.kr/brand,https://www.wishpond.com/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ejycskuy7z7c4gnj,6710f12a27ee2c000602b821,2024-10-17T11:12:42.063Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,50,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ejycskuy7z7c4gnj,6710f12a7b1cf6000667d162,2024-10-17T11:12:42.059Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,페이지방문완료,1,web,,,,,https://accepted.kr/brand,https://www.wishpond.com/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ejycskuy7z7c4gnj,66c37957d706a000065ba161,2024-08-19T16:56:55.915Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,100,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ejycskuy7z7c4gnj,66c37952d706a000065ba0be,2024-08-19T16:56:50.508Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,50,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ejycskuy7z7c4gnj,66c37952d706a000065ba0bc,2024-08-19T16:56:50.505Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,캠페인방문완료,2,web,,,,,https://accepted.kr/portfolio,https://www.wishpond.com/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ejycskuy7z7c4gnj,66c379525fc93e000691b955,2024-08-19T16:56:50.501Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,페이지방문완료,1,web,,,,,https://accepted.kr/portfolio,https://www.wishpond.com/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ejycskuy7z7c4gnj,66c37952d706a000065ba0ba,2024-08-19T16:56:50.491Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,25,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ejycskuy7z7c4gnj,66c379525fc93e000691b952,2024-08-19T16:56:50.481Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,75,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ejycskuy7z7c4gnj,66c379525fc93e000691b950,2024-08-19T16:56:50.456Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,사이트방문완료,1,web,,,,,https://accepted.kr/portfolio,https://www.wishpond.com/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ejycskuy7z7c4gnj,66c379522b6a8200066ddc45,2024-08-19T16:56:50.444Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,visited_url,https://accepted.kr/portfolio,web,,,,,,https://www.wishpond.com/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ejycskuy7z7c4gnj,66c379571da21100063f4cd0,2024-08-19T16:56:50.000Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,added_to_list,66bc5714d579b20019659382,,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ejycskuy7z7c4gnj,66c379585fc93e000691ba38,2024-08-19T16:56:50.000Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,added_to_list,66bc56c061dda3001a4fc6bb,,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ejycskuy7z7c4gnj,66c379582b6a8200066ddd3a,2024-08-19T16:56:50.000Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,added_to_list,66bc56db7f4f2bf0dd6a4a00,,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
zxt9bcy71hg9incf,6710a8f027ee2c0006f7e8ce,2024-10-17T06:04:32.419Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,visited_url,https://accepted.kr/portfolio,web,,,,,,https://accepted.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
zxt9bcy71hg9incf,6710a8f027ee2c0006f7e8cb,2024-10-17T06:04:32.301Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,사이트방문,2,web,,,,,https://accepted.kr/portfolio,https://accepted.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
zxt9bcy71hg9incf,6710a8f0a73c10000661b9b2,2024-10-17T06:04:32.277Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,50,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
zxt9bcy71hg9incf,6710a8f0a73c10000661b9af,2024-10-17T06:04:32.239Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,25,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
zxt9bcy71hg9incf,6710a8f0e3e0d1000617c3f3,2024-10-17T06:04:32.114Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,페이지방문완료,1,web,,,,,https://accepted.kr/portfolio,https://accepted.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
zxt9bcy71hg9incf,6710a8f0495dfc0007c73a14,2024-10-17T06:04:32.011Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,사이트방문완료,1,web,,,,,https://accepted.kr/portfolio,https://accepted.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
zxt9bcy71hg9incf,6710a8f0507b3e0006c5dd7f,2024-10-17T06:04:31.999Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,75,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
zxt9bcy71hg9incf,6710a8ed1ce580000687466b,2024-10-17T06:04:29.413Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,50,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
zxt9bcy71hg9incf,6710a8ede3e0d1000617c3ad,2024-10-17T06:04:29.291Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,25,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
zxt9bcy71hg9incf,6710a8e9e3e0d1000617c37b,2024-10-17T06:04:25.953Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,visited_url,https://accepted.kr/,web,,,,,,https://www.jobkorea.co.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
zxt9bcy71hg9incf,6710a8e9495dfc0007c739a2,2024-10-17T06:04:25.691Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,사이트방문,2,web,,,,,https://accepted.kr/,https://www.jobkorea.co.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
zxt9bcy71hg9incf,6710a8e9507b3e0006c5dd01,2024-10-17T06:04:25.508Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,사이트방문완료,1,web,,,,,https://accepted.kr/,https://www.jobkorea.co.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
zxt9bcy71hg9incf,6710a8e9495dfc0007c73998,2024-10-17T06:04:25.414Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,페이지방문완료,1,web,,,,,https://accepted.kr/,https://www.jobkorea.co.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
