category,industry,campaign_objective,campaign_type,campaign_name,campaign_freeoffer,interest,objective,type,name,list_id,list_created_at,status,lead_count,last_lead_activity,backmatch_visitors,created_at,event_id,event_key,event_value,source,purchase_category,purchase_product,purchase_price,purchase_created_at,url,referrer,utm_source,utm_medium,utm_campaign,utm_term,utm_content,user_type,lead_score,Gender,Age,Region,cid
서비스,디자인,모객,잠재고객모집,랜딩페이지,무료웨비나,마케팅,캠페인,맞춤이벤트,1-1.맞춤전환-페이지방문완료,66f77103a8bd5e0017cec987,2024-09-28T02:59:15.189Z,live,98,2024-11-04T12:49:20.000Z,False,2024-11-02T06:07:18.580Z,6725c196a73c100006cf951d,페이지방문완료,1,web,,,,,https://lp.eventpang.com/elbeautyacademy/,,,,,,,visitor,0,,,,hn1j2ij4ta3xjmbv
서비스,디자인,모객,잠재고객모집,랜딩페이지,무료웨비나,마케팅,캠페인,맞춤이벤트,1-1.맞춤전환-페이지방문완료,66f77103a8bd5e0017cec987,2024-09-28T02:59:15.189Z,live,98,2024-11-04T12:49:20.000Z,False,2024-11-02T06:07:18.516Z,6725c19627ee2c0006770880,viewed_campaign_page,2797707,web,,,,,,,,,,,,visitor,0,,,,hn1j2ij4ta3xjmbv
서비스,디자인,모객,잠재고객모집,랜딩페이지,무료웨비나,마케팅,캠페인,맞춤이벤트,1-1.맞춤전환-페이지방문완료,66f77103a8bd5e0017cec987,2024-09-28T02:59:15.189Z,live,98,2024-11-04T12:49:20.000Z,False,2024-11-02T06:07:18.430Z,6725c19627ee2c0006770878,visited_url,https://lp.eventpang.com/elbeautyacademy/,web,,,,,,,,,,,,visitor,0,,,,hn1j2ij4ta3xjmbv
서비스,디자인,모객,잠재고객모집,랜딩페이지,무료웨비나,마케팅,캠페인,맞춤이벤트,1-1.맞춤전환-페이지방문완료,66f77103a8bd5e0017cec987,2024-09-28T02:59:15.189Z,live,98,2024-11-04T12:49:20.000Z,False,2024-11-02T06:07:18.421Z,6725c1965bad540006b96647,사이트방문완료,1,web,,,,,https://lp.eventpang.com/elbeautyacademy/,,,,,,,visitor,0,,,,hn1j2ij4ta3xjmbv
서비스,디자인,모객,잠재고객모집,랜딩페이지,무료웨비나,마케팅,캠페인,맞춤이벤트,1-1.맞춤전환-페이지방문완료,66f77103a8bd5e0017cec987,2024-09-28T02:59:15.189Z,live,98,2024-11-04T12:49:20.000Z,False,2024-11-02T05:26:13.600Z,6725b7f5e8d9100007888761,스트롤다운,50,web,,,,,,,,,,,,visitor,0,,,,hn1j2ij4ta3xjmbv
서비스,디자인,모객,잠재고객모집,랜딩페이지,무료웨비나,마케팅,캠페인,맞춤이벤트,1-1.맞춤전환-페이지방문완료,66f77103a8bd5e0017cec987,2024-09-28T02:59:15.189Z,live,98,2024-11-04T12:49:20.000Z,False,2024-11-02T05:26:13.326Z,6725b7f5b82daa00060e896b,스트롤다운,75,web,,,,,,,,,,,,visitor,0,,,,hn1j2ij4ta3xjmbv
서비스,디자인,모객,잠재고객모집,랜딩페이지,무료웨비나,마케팅,캠페인,맞춤이벤트,1-1.맞춤전환-페이지방문완료,66f77103a8bd5e0017cec987,2024-09-28T02:59:15.189Z,live,98,2024-11-04T12:49:20.000Z,False,2024-11-02T05:24:35.077Z,6725b793ad748e000628a79b,campaign_image_clicked,2797707|wpcImage_4991448,web,,,,,,,,,,,,visitor,0,,,,hn1j2ij4ta3xjmbv
서비스,디자인,모객,잠재고객모집,랜딩페이지,무료웨비나,마케팅,캠페인,맞춤이벤트,1-1.맞춤전환-페이지방문완료,66f77103a8bd5e0017cec987,2024-09-28T02:59:15.189Z,live,98,2024-11-04T12:49:20.000Z,False,2024-11-02T05:24:31.317Z,6725b78fb82daa00060e7501,스트롤다운,25,web,,,,,,,,,,,,visitor,0,,,,hn1j2ij4ta3xjmbv
서비스,디자인,모객,잠재고객모집,랜딩페이지,무료웨비나,마케팅,캠페인,맞춤이벤트,1-1.맞춤전환-페이지방문완료,66f77103a8bd5e0017cec987,2024-09-28T02:59:15.189Z,live,98,2024-11-04T12:49:20.000Z,False,2024-11-02T05:24:31.115Z,6725b78f27ee2c000675de8c,사이트방문,2,web,,,,,https://lp.eventpang.com/elbeautyacademy/,,,,,,,visitor,0,,,,hn1j2ij4ta3xjmbv
서비스,디자인,모객,잠재고객모집,랜딩페이지,무료웨비나,마케팅,캠페인,맞춤이벤트,1-1.맞춤전환-페이지방문완료,66f77103a8bd5e0017cec987,2024-09-28T02:59:15.189Z,live,98,2024-11-04T12:49:20.000Z,False,2024-11-02T05:24:27.539Z,6725b78bad748e000628a6ab,viewed_campaign,2797707,web,,,,,,,,,,,,visitor,0,,,,hn1j2ij4ta3xjmbv
